2006,Brazil,03.06.1977,183,29,Gemini
2006,Brazil,25.04.1976,180,30,Taurus
2006,Brazil,07.10.1976,191,30,Libra
2006,Brazil,02.08.1975,169,31,Leo
2006,Brazil,30.01.1975,178,31,aquarium
2006,Brazil,23.05.1976,176,30,Gemini
2006,Brazil,03.10.1983,185,23,Libra
2006,Brazil,03.09.1979,186,27,Virgo
2006,Brazil,25.01.1984,172,22,aquarium
2006,Costa Rica,24.12.1972,180,34,Capricorn
2006,Costa Rica,08.09.1976,172,30,Virgo
2006,Costa Rica,10.08.1974,180,32,Leo
2006,Costa Rica,16.07.1982,178,24,Cancer
2006,Costa Rica,01.10.1979,174,27,Libra
2006,Costa Rica,07.11.1979,179,27,Scorpio
2006,Costa Rica,17.05.1984,178,22,Taurus
2006,Costa Rica,13.12.1972,177,34,Sagittarius
2006,Costa Rica,31.07.1976,182,30,Leo
2006,Costa Rica,06.10.1974,174,32,Libra
2006,Costa Rica,24.01.1975,183,31,aquarium
2006,Costa Rica,21.11.1980,186,26,Scorpio
2006,Costa Rica,08.12.1977,185,29,Sagittarius
2006,Costa Rica,30.12.1984,182,22,Capricorn
2006,Costa Rica,07.09.1975,175,31,Virgo
2006,Costa Rica,09.04.1982,170,24,Aries
2006,Costa Rica,30.06.1984,181,22,Cancer
2006,Costa Rica,08.11.1970,184,36,Scorpio
2006,Costa Rica,25.03.1982,183,24,Aries
2006,Costa Rica,23.08.1977,186,29,Virgo
2006,Costa Rica,15.04.1980,178,26,Aries
2006,Costa Rica,30.12.1981,174,25,Capricorn
2006,Costa Rica,31.12.1977,180,29,Capricorn
2006,Co'te d'Ivoire,07.09.1972,183,34,Virgo
2006,Co'te d'Ivoire,07.03.1981,178,25,Pices
2006,Co'te d'Ivoire,02.04.1983,166,23,Aries
2006,Co'te d'Ivoire,19.03.1981,183,25,Pices
2006,Co'te d'Ivoire,14.12.1980,183,26,Sagittarius
2006,Co'te d'Ivoire,02.02.1975,182,31,aquarium
2006,Co'te d'Ivoire,24.01.1984,174,22,aquarium
2006,Co'te d'Ivoire,12.01.1978,182,28,Capricorn
2006,Co'te d'Ivoire,11.11.1983,182,23,Scorpio
2006,Co'te d'Ivoire,30.01.1982,171,24,aquarium
2006,Co'te d'Ivoire,11.03.1978,180,28,Pices
2006,Co'te d'Ivoire,06.10.1980,185,26,Libra
2006,Co'te d'Ivoire,27.12.1983,182,23,Capricorn
2006,Co'te d'Ivoire,17.09.1981,163,25,Virgo
2006,Co'te d'Ivoire,26.11.1980,174,26,Sagittarius
2006,Co'te d'Ivoire,12.02.1979,182,27,aquarium
2006,Co'te d'Ivoire,22.07.1971,180,35,Cancer
2006,Co'te d'Ivoire,06.08.1981,184,25,Leo
2006,Co'te d'Ivoire,13.05.1983,189,23,Taurus
2006,Co'te d'Ivoire,13.06.1981,191,25,Gemini
2006,Co'te d'Ivoire,04.06.1983,178,23,Gemini
2006,Co'te d'Ivoire,04.06.1983,187,23,Gemini
2006,Co'te d'Ivoire,30.12.1979,180,27,Capricorn
2006,Croatia,08.01.1979,193,27,Capricorn
2006,Croatia,01.05.1982,182,24,Taurus
2006,Croatia,18.02.1978,195,28,Pices
2006,Croatia,06.04.1974,182,32,Aries
2006,Croatia,16.04.1978,193,28,Aries
2006,Croatia,31.01.1980,184,26,aquarium
2006,Croatia,12.11.1975,180,31,Scorpio
2006,Croatia,28.01.1981,186,25,aquarium
2006,Croatia,05.11.1974,187,32,Scorpio
2006,Croatia,15.10.1971,178,35,Libra
2006,Croatia,23.07.1975,180,31,Leo
2006,Croatia,14.10.1977,191,29,Libra
2006,Croatia,06.03.1976,186,30,Pices
2006,Croatia,09.09.1985,173,21,Virgo
2006,Croatia,07.02.1978,179,28,aquarium
2006,Croatia,09.04.1980,186,26,Aries
2006,Croatia,29.01.1980,186,26,aquarium
2006,Croatia,14.09.1979,183,27,Virgo
2006,Croatia,13.08.1984,185,22,Leo
2006,Croatia,15.01.1979,181,27,Capricorn
2006,Croatia,15.10.1978,180,28,Libra
2006,Croatia,06.02.1979,178,27,aquarium
2006,Croatia,30.03.1974,191,32,Aries
2006,Czech Republic,20.05.1982,197,24,Taurus
2006,Czech Republic,14.05.1980,185,26,Taurus
2006,Czech Republic,18.01.1976,185,30,Capricorn
2006,Czech Republic,15.01.1973,180,33,Capricorn
2006,Czech Republic,27.11.1979,188,27,Sagittarius
2006,Czech Republic,09.05.1977,183,29,Taurus
2006,Czech Republic,01.02.1977,175,29,aquarium
2006,Czech Republic,30.03.1972,175,34,Aries
2006,Czech Republic,30.03.1973,202,33,Aries
2006,Czech Republic,04.10.1980,175,26,Libra
2006,Czech Republic,30.08.1972,175,34,Virgo
2006,Czech Republic,27.09.1973,196,33,Libra
2006,Czech Republic,25.05.1979,183,27,Gemini
2006,Czech Republic,17.05.1979,172,27,Taurus
2006,Czech Republic,28.10.1981,181,25,Scorpio
2006,Czech Republic,29.12.1972,188,34,Capricorn
2006,Czech Republic,27.05.1976,185,30,Gemini
2006,Czech Republic,04.08.1977,188,29,Leo
2006,Czech Republic,14.03.1981,181,25,Pices
2006,Czech Republic,05.01.1982,183,24,Capricorn
2006,Czech Republic,24.03.1978,185,28,Aries
2006,Czech Republic,05.07.1980,191,26,Cancer
2006,Czech Republic,31.05.1975,187,31,Gemini
2006,Ecuador,12.03.1979,186,27,Pices
2006,Ecuador,28.09.1981,179,25,Libra
2006,Ecuador,16.08.1974,180,32,Leo
2006,Ecuador,08.02.1974,178,32,aquarium
2006,Ecuador,06.10.1981,193,25,Libra
2006,Ecuador,15.10.1977,178,29,Libra
2006,Ecuador,27.04.1980,162,26,Taurus
2006,Ecuador,16.03.1979,175,27,Pices
2006,Ecuador,02.04.1983,180,23,Aries
2006,Ecuador,24.10.1977,182,29,Scorpio
2006,Ecuador,23.12.1974,187,32,Capricorn
2006,Ecuador,26.08.1979,185,27,Virgo
2006,Ecuador,14.10.1980,177,26,Libra
2006,Ecuador,15.05.1982,180,24,Taurus
2006,Ecuador,27.09.1971,174,35,Libra
2006,Ecuador,04.08.1985,180,21,Leo
2006,Ecuador,12.04.1977,184,29,Aries
2006,Ecuador,23.07.1977,170,29,Leo
2006,Ecuador,20.10.1983,175,23,Libra
2006,Ecuador,16.06.1976,172,30,Gemini
2006,Ecuador,14.05.1979,182,27,Taurus
2006,Ecuador,10.04.1982,186,24,Aries
2006,Ecuador,01.05.1986,168,20,Taurus
2006,England,15.10.1979,193,27,Libra
2006,England,18.02.1975,178,31,Pices
2006,England,20.12.1980,170,26,Sagittarius
2006,England,30.05.1980,188,26,Gemini
2006,England,07.11.1978,188,28,Scorpio
2006,England,07.12.1980,182,26,Sagittarius
2006,England,02.05.1975,182,31,Taurus
2006,England,20.06.1978,177,28,Gemini
2006,England,24.10.1985,178,21,Scorpio
2006,England,14.12.1979,172,27,Sagittarius
2006,England,08.11.1981,175,25,Scorpio
2006,England,18.09.1974,188,32,Virgo
2006,England,01.08.1970,193,36,Leo
2006,England,05.08.1980,177,26,Leo
2006,England,28.01.1978,182,28,aquarium
2006,England,20.01.1981,180,25,aquarium
2006,England,18.02.1983,180,23,Pices
2006,England,28.07.1981,182,25,Leo
2006,England,16.04.1987,165,19,Aries
2006,England,22.07.1984,182,22,Cancer
2006,England,30.01.1981,198,25,aquarium
2006,England,03.09.1985,190,21,Virgo
2006,England,16.03.1989,176,17,Pices
2006,France,14.05.1979,184,27,Taurus
2006,France,14.12.1979,190,27,Sagittarius
2006,France,11.09.1979,180,27,Virgo
2006,France,23.06.1976,193,30,Cancer
2006,France,17.08.1977,181,29,Leo
2006,France,18.02.1973,174,33,Pices
2006,France,13.06.1980,184,26,Gemini
2006,France,10.10.1973,168,33,Libra
2006,France,27.07.1979,175,27,Leo
2006,France,23.06.1972,185,34,Cancer
2006,France,10.05.1974,173,32,Taurus
2006,France,17.08.1977,188,29,Leo
2006,France,09.08.1977,183,29,Leo
2006,France,08.08.1978,184,28,Leo
2006,France,01.01.1972,185,34,Capricorn
2006,France,28.06.1971,182,35,Cancer
2006,France,09.10.1981,181,25,Libra
2006,France,15.07.1981,190,25,Cancer
2006,France,18.03.1977,180,29,Pices
2006,France,15.10.1977,187,29,Libra
2006,France,21.02.1979,182,27,Pices
2006,France,07.04.1983,175,23,Aries
2006,France,31.12.1972,181,34,Capricorn
2006,Germany,04.11.1985,190,21,Scorpio
2006,Germany,29.05.1979,190,27,Gemini
2006,Germany,18.08.1984,185,22,Leo
2006,Germany,13.02.1980,191,26,aquarium
2006,Germany,11.01.1974,186,32,Capricorn
2006,Germany,01.08.1984,184,22,Leo
2006,Germany,22.11.1976,180,30,Sagittarius
2006,Germany,05.11.1983,182,23,Scorpio
2006,Germany,01.05.1973,184,33,Taurus
2006,Germany,09.06.1978,171,28,Gemini
2006,Germany,15.06.1969,182,37,Gemini
2006,Germany,26.09.1976,188,30,Libra
2006,Germany,03.10.1978,189,28,Libra
2006,Germany,05.04.1982,180,24,Aries
2006,Germany,11.11.1983,183,23,Scorpio
2006,Germany,29.09.1984,170,22,Libra
2006,Germany,02.05.1980,196,26,Taurus
2006,Germany,17.11.1973,194,33,Scorpio
2006,Germany,04.06.1985,176,21,Gemini
2006,Germany,05.11.1980,180,26,Scorpio
2006,Germany,21.02.1984,193,22,Pices
2006,Germany,05.04.1979,174,27,Aries
2006,Germany,10.11.1969,185,37,Scorpio
2006,Ghana,01.09.1980,186,26,Virgo
2006,Ghana,28.06.1976,178,30,Cancer
2006,Ghana,22.11.1985,186,21,Sagittarius
2006,Ghana,03.09.1976,178,30,Virgo
2006,Ghana,29.11.1982,177,24,Sagittarius
2006,Ghana,03.03.1981,177,25,Pices
2006,Ghana,26.10.1982,188,24,Scorpio
2006,Ghana,03.12.1982,180,24,Sagittarius
2006,Ghana,02.05.1983,185,23,Taurus
2006,Ghana,24.12.1980,178,26,Capricorn
2006,Ghana,27.08.1984,180,22,Virgo
2006,Ghana,15.02.1977,178,29,aquarium
2006,Ghana,10.12.1983,178,23,Sagittarius
2006,Ghana,24.10.1980,175,26,Scorpio
2006,Ghana,15.06.1981,178,25,Gemini
2006,Ghana,07.07.1982,179,24,Cancer
2006,Ghana,25.12.1980,178,26,Capricorn
2006,Ghana,12.11.1978,182,28,Scorpio
2006,Ghana,30.12.1982,173,24,Capricorn
2006,Ghana,09.06.1975,188,31,Gemini
2006,Ghana,24.05.1982,185,24,Gemini
2006,Ghana,13.06.1978,182,28,Gemini
2006,Ghana,01.04.1986,173,20,Aries
2006,Iran,16.09.1978,192,28,Virgo
2006,Iran,24.07.1977,176,29,Leo
2006,Iran,11.09.1977,185,29,Virgo
2006,Iran,19.03.1971,178,35,Pices
2006,Iran,20.02.1975,178,31,Pices
2006,Iran,07.09.1980,180,26,Virgo
2006,Iran,26.04.1979,184,27,Taurus
2006,Iran,08.11.1978,178,28,Scorpio
2006,Iran,21.07.1976,182,30,Cancer
2006,Iran,21.03.1969,192,37,Aries
2006,Iran,22.09.1978,172,28,Virgo
2006,Iran,06.07.1978,182,28,Cancer
2006,Iran,23.09.1985,167,21,Libra
2006,Iran,06.03.1983,180,23,Pices
2006,Iran,14.09.1983,175,23,Virgo
2006,Iran,23.09.1976,178,30,Libra
2006,Iran,23.04.1981,174,25,Taurus
2006,Iran,01.11.1982,181,24,Scorpio
2006,Iran,06.09.1981,180,25,Virgo
2006,Iran,11.01.1982,180,24,Capricorn
2006,Iran,10.01.1985,180,21,Capricorn
2006,Iran,26.05.1982,185,24,Gemini
2006,Iran,09.06.1984,184,22,Gemini
2006,Italy,28.01.1978,190,28,aquarium
2006,Italy,21.12.1981,184,25,Sagittarius
2006,Italy,28.11.1977,190,29,Sagittarius
2006,Italy,24.07.1983,182,23,Leo
2006,Italy,13.09.1973,175,33,Virgo
2006,Italy,08.05.1981,186,25,Taurus
2006,Italy,09.11.1974,173,32,Scorpio
2006,Italy,09.01.1978,177,28,Capricorn
2006,Italy,26.05.1977,194,29,Gemini
2006,Italy,27.09.1976,180,30,Libra
2006,Italy,05.07.1982,185,24,Cancer
2006,Italy,16.02.1970,181,36,aquarium
2006,Italy,19.03.1976,187,30,Pices
2006,Italy,02.04.1982,190,24,Aries
2006,Italy,21.11.1979,186,27,Scorpio
2006,Italy,04.10.1976,174,30,Libra
2006,Italy,30.04.1978,180,28,Taurus
2006,Italy,09.08.1973,181,33,Leo
2006,Italy,19.02.1977,181,29,Pices
2006,Italy,17.09.1977,178,29,Virgo
2006,Italy,19.05.1979,177,27,Taurus
2006,Italy,14.06.1976,183,30,Gemini
2006,Italy,19.08.1973,193,33,Leo
2006,Japan,15.04.1976,185,30,Aries
2006,Japan,08.09.1981,181,25,Virgo
2006,Japan,25.07.1981,171,25,Leo
2006,Japan,28.01.1980,177,26,aquarium
2006,Japan,07.02.1977,176,29,aquarium
2006,Japan,09.07.1979,182,27,Cancer
2006,Japan,22.01.1977,175,29,aquarium
2006,Japan,05.04.1979,173,27,Aries
2006,Japan,04.06.1979,180,27,Gemini
2006,Japan,24.06.1978,178,28,Cancer
2006,Japan,07.08.1980,184,26,Leo
2006,Japan,25.07.1973,184,33,Leo
2006,Japan,27.05.1977,177,29,Gemini
2006,Japan,20.07.1977,178,29,Cancer
2006,Japan,01.09.1976,181,30,Virgo
2006,Japan,04.05.1980,177,26,Taurus
2006,Japan,18.09.1979,180,27,Virgo
2006,Japan,27.09.1979,175,27,Libra
2006,Japan,16.09.1979,179,27,Virgo
2006,Japan,11.04.1980,173,26,Aries
2006,Japan,13.01.1980,175,26,Capricorn
2006,Japan,25.02.1978,187,28,Pices
2006,Japan,15.08.1975,179,31,Leo
2006,Korea Republic,26.04.1973,182,33,Taurus
2006,Korea Republic,30.06.1976,183,30,Cancer
2006,Korea Republic,29.01.1982,183,24,aquarium
2006,Korea Republic,26.03.1971,187,35,Aries
2006,Korea Republic,14.03.1977,180,29,Pices
2006,Korea Republic,16.02.1985,184,21,aquarium
2006,Korea Republic,25.02.1981,178,25,Pices
2006,Korea Republic,14.07.1982,175,24,Cancer
2006,Korea Republic,27.01.1976,177,30,aquarium
2006,Korea Republic,10.07.1985,182,21,Cancer
2006,Korea Republic,08.01.1979,184,27,Capricorn
2006,Korea Republic,23.04.1977,176,29,Taurus
2006,Korea Republic,08.09.1975,176,31,Virgo
2006,Korea Republic,09.07.1981,175,25,Cancer
2006,Korea Republic,28.02.1985,174,21,Pices
2006,Korea Republic,22.05.1980,179,26,Gemini
2006,Korea Republic,22.10.1984,182,22,Libra
2006,Korea Republic,17.12.1976,184,30,Sagittarius
2006,Korea Republic,09.07.1981,185,25,Cancer
2006,Korea Republic,11.10.1979,186,27,Libra
2006,Korea Republic,28.06.1983,184,23,Cancer
2006,Korea Republic,20.02.1979,175,27,Pices
2006,Korea Republic,17.04.1983,177,23,Aries
2006,Mexico,21.09.1973,184,33,Virgo
2006,Mexico,17.12.1968,181,38,Sagittarius
2006,Mexico,02.04.1980,174,26,Aries
2006,Mexico,13.02.1979,182,27,aquarium
2006,Mexico,30.03.1980,173,26,Aries
2006,Mexico,30.04.1979,172,27,Taurus
2006,Mexico,23.05.1976,163,30,Gemini
2006,Mexico,26.07.1976,174,30,Leo
2006,Mexico,14.08.1973,182,33,Leo
2006,Mexico,03.11.1976,184,30,Scorpio
2006,Mexico,10.10.1975,168,31,Libra
2006,Mexico,26.01.1981,181,25,aquarium
2006,Mexico,13.07.1985,185,21,Cancer
2006,Mexico,19.10.1982,177,24,Libra
2006,Mexico,11.08.1980,177,26,Leo
2006,Mexico,01.06.1979,175,27,Gemini
2006,Mexico,02.10.1979,184,27,Libra
2006,Mexico,28.09.1986,169,20,Libra
2006,Mexico,04.03.1980,174,26,Pices
2006,Mexico,14.08.1974,175,32,Leo
2006,Mexico,08.05.1973,171,33,Taurus
2006,Mexico,20.10.1981,191,25,Libra
2006,Mexico,12.01.1981,170,25,Capricorn
2006,Netherlands,29.10.1970,197,36,Scorpio
2006,Netherlands,15.09.1978,183,28,Virgo
2006,Netherlands,28.12.1981,191,25,Capricorn
2006,Netherlands,05.04.1980,182,26,Aries
2006,Netherlands,05.02.1975,178,31,aquarium
2006,Netherlands,06.05.1976,178,30,Taurus
2006,Netherlands,22.07.1980,184,26,Cancer
2006,Netherlands,29.10.1970,182,36,Scorpio
2006,Netherlands,01.07.1976,188,30,Cancer
2006,Netherlands,11.02.1983,175,23,aquarium
2006,Netherlands,23.01.1984,181,22,aquarium
2006,Netherlands,17.08.1980,184,26,Leo
2006,Netherlands,11.07.1974,185,32,Cancer
2006,Netherlands,15.11.1983,180,23,Scorpio
2006,Netherlands,08.11.1978,179,28,Scorpio
2006,Netherlands,13.02.1985,185,21,aquarium
2006,Netherlands,06.08.1983,183,23,Leo
2006,Netherlands,22.04.1977,187,29,Taurus
2006,Netherlands,07.11.1978,190,28,Scorpio
2006,Netherlands,09.06.1984,170,22,Gemini
2006,Netherlands,19.12.1986,185,20,Sagittarius
2006,Netherlands,03.12.1971,188,35,Sagittarius
2006,Netherlands,22.09.1982,197,24,Virgo
2006,Paraguay,30.06.1977,180,29,Cancer
2006,Paraguay,22.01.1978,176,28,aquarium
2006,Paraguay,10.02.1976,182,30,aquarium
2006,Paraguay,17.02.1971,180,35,aquarium
2006,Paraguay,05.10.1979,181,27,Libra
2006,Paraguay,02.10.1977,176,29,Libra
2006,Paraguay,05.08.1980,173,26,Leo
2006,Paraguay,15.07.1984,178,22,Cancer
2006,Paraguay,16.08.1981,191,25,Leo
2006,Paraguay,25.03.1972,175,34,Aries
2006,Paraguay,01.03.1980,176,26,Pices
2006,Paraguay,02.11.1972,181,34,Scorpio
2006,Paraguay,16.07.1976,179,30,Cancer
2006,Paraguay,01.02.1980,184,26,aquarium
2006,Paraguay,22.01.1981,187,25,aquarium
2006,Paraguay,16.10.1982,179,24,Libra
2006,Paraguay,19.03.1988,175,18,Pices
2006,Paraguay,28.11.1983,178,23,Sagittarius
2006,Paraguay,07.05.1983,190,23,Taurus
2006,Paraguay,16.08.1983,185,23,Leo
2006,Paraguay,29.08.1974,174,32,Virgo
2006,Paraguay,20.04.1976,192,30,Taurus
2006,Paraguay,10.01.1980,174,26,Capricorn
2006,Poland,20.02.1980,192,26,Pices
2006,Poland,03.08.1978,188,28,Leo
2006,Poland,22.11.1981,181,25,Sagittarius
2006,Poland,07.06.1977,183,29,Gemini
2006,Poland,30.08.1977,186,29,Virgo
2006,Poland,24.03.1973,187,33,Aries
2006,Poland,13.12.1976,182,30,Sagittarius
2006,Poland,15.05.1976,180,30,Taurus
2006,Poland,12.09.1976,180,30,Virgo
2006,Poland,12.11.1976,179,30,Scorpio
2006,Poland,12.01.1979,190,27,Capricorn
2006,Poland,20.03.1982,190,24,Aries
2006,Poland,10.07.1982,178,24,Cancer
2006,Poland,22.04.1976,183,30,Taurus
2006,Poland,09.01.1981,176,25,Capricorn
2006,Poland,27.06.1977,180,29,Cancer
2006,Poland,09.12.1983,182,23,Sagittarius
2006,Poland,18.05.1979,185,27,Taurus
2006,Poland,20.12.1975,189,31,Sagittarius
2006,Poland,28.02.1980,179,26,Pices
2006,Poland,09.04.1981,184,25,Aries
2006,Poland,18.04.1985,190,21,Aries
2006,Poland,21.04.1983,180,23,Taurus
2006,Portugal,11.02.1976,188,30,aquarium
2006,Portugal,18.01.1979,181,27,Capricorn
2006,Portugal,09.02.1979,178,27,aquarium
2006,Portugal,16.05.1981,183,25,Taurus
2006,Portugal,05.06.1978,192,28,Gemini
2006,Portugal,01.12.1974,180,32,Sagittarius
2006,Portugal,04.11.1972,180,34,Scorpio
2006,Portugal,25.09.1976,178,30,Libra
2006,Portugal,28.04.1973,181,33,Taurus
2006,Portugal,15.01.1983,179,23,Capricorn
2006,Portugal,31.10.1979,170,27,Scorpio
2006,Portugal,13.11.1975,184,31,Scorpio
2006,Portugal,04.01.1980,175,26,Capricorn
2006,Portugal,12.09.1974,182,32,Virgo
2006,Portugal,04.08.1977,180,29,Leo
2006,Portugal,18.05.1978,183,28,Taurus
2006,Portugal,05.02.1985,184,21,aquarium
2006,Portugal,11.11.1977,179,29,Scorpio
2006,Portugal,02.05.1981,183,25,Taurus
2006,Portugal,27.08.1977,176,29,Virgo
2006,Portugal,05.07.1976,181,30,Cancer
2006,Portugal,11.12.1972,184,34,Sagittarius
2006,Portugal,02.08.1982,182,24,Leo
2006,Saudi Arabia,02.08.1972,188,34,Leo
2006,Saudi Arabia,25.10.1976,175,30,Scorpio
2006,Saudi Arabia,29.11.1975,179,31,Sagittarius
2006,Saudi Arabia,22.06.1982,181,24,Cancer
2006,Saudi Arabia,03.04.1979,176,27,Aries
2006,Saudi Arabia,11.04.1979,170,27,Aries
2006,Saudi Arabia,29.04.1980,175,26,Taurus
2006,Saudi Arabia,26.02.1978,186,28,Pices
2006,Saudi Arabia,11.12.1972,176,34,Sagittarius
2006,Saudi Arabia,08.12.1980,163,26,Sagittarius
2006,Saudi Arabia,03.02.1984,178,22,aquarium
2006,Saudi Arabia,31.07.1973,169,33,Leo
2006,Saudi Arabia,21.01.1977,174,29,aquarium
2006,Saudi Arabia,08.07.1980,184,26,Cancer
2006,Saudi Arabia,18.09.1980,178,26,Virgo
2006,Saudi Arabia,14.07.1981,172,25,Cancer
2006,Saudi Arabia,03.05.1987,183,19,Taurus
2006,Saudi Arabia,28.06.1976,176,30,Cancer
2006,Saudi Arabia,17.02.1983,176,23,aquarium
2006,Saudi Arabia,10.10.1982,166,24,Libra
2006,Saudi Arabia,11.02.1979,185,27,aquarium
2006,Saudi Arabia,15.03.1982,189,24,Pices
2006,Saudi Arabia,10.08.1981,178,25,Leo
2006,Serbia and Montenegro,08.07.1974,186,32,Cancer
2006,Serbia and Montenegro,21.01.1981,185,25,aquarium
2006,Serbia and Montenegro,13.11.1975,184,31,Scorpio
2006,Serbia and Montenegro,29.10.1979,175,27,Scorpio
2006,Serbia and Montenegro,21.10.1981,188,25,Libra
2006,Serbia and Montenegro,02.08.1978,191,28,Leo
2006,Serbia and Montenegro,19.09.1978,179,28,Virgo
2006,Serbia and Montenegro,12.04.1979,180,27,Aries
2006,Serbia and Montenegro,02.09.1973,187,33,Virgo
2006,Serbia and Montenegro,11.09.1978,181,28,Virgo
2006,Serbia and Montenegro,04.08.1972,184,34,Leo
2006,Serbia and Montenegro,29.10.1974,186,32,Scorpio
2006,Serbia and Montenegro,18.08.1984,183,22,Leo
2006,Serbia and Montenegro,07.08.1979,183,27,Leo
2006,Serbia and Montenegro,01.11.1979,183,27,Scorpio
2006,Serbia and Montenegro,13.06.1974,188,32,Gemini
2006,Serbia and Montenegro,29.10.1974,174,32,Scorpio
2006,Serbia and Montenegro,19.07.1979,182,27,Cancer
2006,Serbia and Montenegro,25.09.1980,202,26,Libra
2006,Serbia and Montenegro,04.03.1974,191,32,Pices
2006,Serbia and Montenegro,04.09.1978,187,28,Virgo
2006,Serbia and Montenegro,30.12.1977,178,29,Capricorn
2006,Serbia and Montenegro,28.07.1983,195,23,Leo
2006,Spain,20.05.1981,184,25,Taurus
2006,Spain,22.10.1975,173,31,Libra
2006,Spain,04.05.1977,177,29,Taurus
2006,Spain,31.07.1979,182,27,Leo
2006,Spain,13.04.1978,178,28,Aries
2006,Spain,01.09.1977,181,29,Virgo
2006,Spain,27.06.1977,180,29,Cancer
2006,Spain,25.01.1980,170,26,aquarium
2006,Spain,20.03.1984,181,22,Aries
2006,Spain,01.09.1983,175,23,Virgo
2006,Spain,24.06.1978,176,28,Cancer
2006,Spain,13.09.1981,173,25,Virgo
2006,Spain,11.05.1984,169,22,Taurus
2006,Spain,25.11.1981,183,25,Sagittarius
2006,Spain,30.03.1986,183,20,Aries
2006,Spain,17.07.1976,177,30,Cancer
2006,Spain,21.07.1981,179,25,Cancer
2006,Spain,04.05.1987,175,19,Taurus
2006,Spain,18.12.1969,181,37,Sagittarius
2006,Spain,23.07.1976,179,30,Leo
2006,Spain,03.12.1981,175,25,Sagittarius
